scaffold_1	16838	16932	2	2	0	3	0	61
scaffold_1	17008	17486	2	2	0	1	0	44
scaffold_1	17698	17788	2	2	0	3	0	25
scaffold_1	17837	17926	2	2	0	3	0	38
scaffold_1	18787	18885	2	2	0	3	0	74
scaffold_1	19717	20154	2	4	0	4	0	55
scaffold_1	20209	20761	2	2	0	2	0	47
scaffold_1	20960	21036	2	2	0	4	0	70
scaffold_1	21164	21622	2	2	0	3	0	67
scaffold_1	21805	21883	2	2	0	3	0	66
scaffold_1	22088	23116	2	2	0	3	0	49
scaffold_1	23256	23459	2	2	0	3	0	26
scaffold_1	23256	23526	2	2	0	2	0	55
scaffold_1	31842	31926	2	2	0	11	0	60
scaffold_1	32192	32914	2	2	0	11	0	75
scaffold_1	33082	33260	2	2	0	21	0	67
scaffold_1	33405	34277	2	2	0	11	0	61
scaffold_1	34388	34464	2	2	0	15	0	68
scaffold_1	34574	34670	2	2	0	16	0	67
scaffold_1	34761	34844	2	2	0	19	0	39
scaffold_1	34884	35030	2	2	0	15	0	39
scaffold_1	35226	35354	2	2	0	11	0	51
scaffold_1	35574	35683	2	2	0	7	0	21
scaffold_1	36953	37039	1	1	0	2	0	47
scaffold_1	38269	38334	2	2	0	3	0	46
scaffold_1	38449	39333	2	2	0	5	0	63
scaffold_1	39917	40394	2	2	0	3	0	34
scaffold_1	42206	42286	2	2	0	5	0	59
scaffold_1	42361	42748	2	2	0	5	0	73
scaffold_1	42876	43132	2	2	0	1	0	55
scaffold_1	43590	43950	2	2	0	3	0	66
scaffold_1	44076	44749	2	2	0	7	0	73
scaffold_1	44827	44914	2	2	0	7	0	62
scaffold_1	44977	45370	2	2	0	3	0	56
scaffold_1	45446	45595	2	2	0	4	0	67
scaffold_1	45699	45786	2	2	0	3	0	58
scaffold_1	45938	46352	2	2	0	1	0	72
scaffold_1	47149	47232	2	2	0	4	0	62
scaffold_1	47343	48508	2	2	0	5	0	73
scaffold_1	48632	48720	2	2	0	2	0	70
scaffold_1	48788	49007	2	2	0	1	0	26
scaffold_1	49178	49279	2	2	0	1	0	51
scaffold_1	49419	49675	2	2	0	1	0	52
scaffold_1	49774	49876	2	2	0	2	0	40
scaffold_1	50020	50599	2	2	0	4	0	46
scaffold_1	50700	50805	2	2	0	3	0	52
scaffold_1	50857	51511	2	2	0	1	0	29
scaffold_1	51620	51703	2	2	0	1	0	13
scaffold_1	52396	52514	2	2	0	1	0	24
scaffold_1	52763	53430	2	2	0	2	0	14
scaffold_1	53593	53980	2	2	0	2	0	74
scaffold_1	58517	58610	1	1	0	6	0	40
scaffold_1	58651	59498	1	1	0	10	0	41
scaffold_1	59584	59726	1	1	0	7	0	73
scaffold_1	62045	62161	1	1	0	2	0	67
scaffold_1	62322	62674	1	1	0	2	0	69
scaffold_1	63196	63304	1	1	0	1	0	57
scaffold_1	64596	64706	1	1	0	2	0	60
scaffold_1	64907	65178	1	1	0	1	0	54
scaffold_1	65414	65765	1	1	0	1	0	51
scaffold_1	65856	65955	1	1	0	1	0	43
scaffold_1	66486	67404	1	1	0	3	0	69
scaffold_1	67569	67668	1	1	0	6	0	63
scaffold_1	67733	67816	1	1	0	3	0	64
scaffold_1	69645	69729	1	1	0	1	0	56
scaffold_1	69800	69894	1	1	0	2	0	70
scaffold_1	69967	70045	1	1	0	1	0	72
scaffold_1	70160	70241	1	1	0	1	0	36
scaffold_1	71318	71409	2	4	0	19	0	56
scaffold_1	71500	71580	2	2	0	14	0	59
scaffold_1	71726	72364	2	2	0	18	0	75
scaffold_1	72466	72650	2	2	0	7	0	44
scaffold_1	72692	72781	2	2	0	3	0	19
scaffold_1	74220	74308	1	1	0	2	0	15
scaffold_1	74518	74605	1	1	0	4	0	60
scaffold_1	74788	74865	1	1	0	1	0	27
scaffold_1	75151	75222	1	1	0	2	0	58
scaffold_1	75282	75373	1	1	0	2	0	33
scaffold_1	75561	75646	1	1	0	2	0	41
scaffold_1	75972	76075	1	1	0	8	0	67
scaffold_1	83538	83626	1	1	0	5	0	64
scaffold_1	83695	84437	1	1	0	5	0	67
scaffold_1	84662	84856	1	1	0	4	0	35
scaffold_1	84941	85360	1	1	0	3	0	67
scaffold_1	85575	85652	1	1	0	1	0	30
scaffold_1	85950	86039	1	1	0	4	0	63
scaffold_1	89447	89539	1	1	0	2	0	61
scaffold_1	89723	89828	1	1	0	2	0	69
scaffold_1	90672	90970	1	1	0	1	0	25
scaffold_1	91056	91150	1	1	0	8	0	55
scaffold_1	91220	91300	1	1	0	9	0	69
scaffold_1	91414	91579	1	1	0	11	0	67
scaffold_1	91692	91775	1	1	0	4	0	71
scaffold_1	91920	92029	1	1	0	2	0	56
scaffold_1	92205	92357	1	1	0	7	0	74
scaffold_1	98216	98369	2	4	0	1	0	51
scaffold_1	102530	102614	1	1	0	6	0	69
scaffold_1	103211	103301	1	1	0	1	0	63
scaffold_1	104280	104395	2	2	0	3	0	68
scaffold_1	104498	104623	2	2	0	1	0	48
scaffold_1	104828	104963	2	2	0	1	0	56
scaffold_1	105891	105970	2	2	0	2	0	55
scaffold_1	106133	106286	2	2	0	3	0	21
scaffold_1	106351	106498	2	2	0	1	0	44
scaffold_1	106355	106498	2	2	0	2	0	65
scaffold_1	110517	110709	2	2	0	7	0	73
scaffold_1	110810	110902	2	2	0	4	0	45
scaffold_1	111020	111103	2	2	0	4	0	64
scaffold_1	111168	111357	2	2	0	3	0	53
scaffold_1	111467	111701	2	2	0	7	0	44
scaffold_1	111746	111937	2	2	0	8	0	45
scaffold_1	112675	112765	2	2	0	1	0	48
scaffold_1	112902	112996	2	2	0	1	0	63
scaffold_1	113115	113222	2	2	0	1	0	72
scaffold_1	113325	113415	2	2	0	1	0	48
scaffold_1	113833	113918	2	2	0	2	0	48
scaffold_1	126286	126363	2	2	0	4	0	64
scaffold_1	126469	126548	2	2	0	2	0	47
scaffold_1	130098	130458	2	2	0	3	0	72
scaffold_1	131688	131789	2	2	0	3	0	48
scaffold_1	131952	132101	2	2	0	3	0	45
scaffold_1	133194	133458	2	2	0	1	0	46
scaffold_1	138827	139516	1	1	0	16	0	72
scaffold_1	139708	140050	1	1	0	18	0	61
scaffold_1	140215	140597	1	1	0	18	0	74
scaffold_1	147713	148185	1	1	0	1	0	52
scaffold_1	148295	148454	1	1	0	1	0	52
scaffold_1	149258	149759	1	1	0	1	0	14
scaffold_1	150250	150629	1	1	0	1	0	43
scaffold_1	152482	152946	1	1	0	3	0	70
scaffold_1	156597	156679	2	2	0	12	0	73
scaffold_1	157154	157240	2	2	0	1	0	50
scaffold_1	157333	157420	2	2	0	5	0	52
scaffold_1	157788	158220	2	2	0	6	0	35
scaffold_1	168569	168659	1	1	0	1	0	60
scaffold_1	168817	168917	1	1	0	1	0	41
scaffold_1	169339	169427	1	1	0	4	0	68
scaffold_1	169500	169614	1	1	0	3	0	72
scaffold_1	169687	169796	1	1	0	6	0	48
scaffold_1	169869	169953	1	1	0	4	0	30
scaffold_1	170026	170124	1	1	0	1	0	69
scaffold_1	170346	170429	1	1	0	4	0	58
scaffold_1	170502	170637	1	1	0	4	0	51
scaffold_1	170707	170806	1	1	0	3	0	45
scaffold_1	170867	170945	1	1	0	4	0	45
scaffold_1	170991	171091	1	1	0	4	0	45
scaffold_1	171160	171248	1	1	0	5	0	26
scaffold_1	171632	171711	1	1	0	6	0	64
scaffold_1	171908	172009	1	1	0	5	0	67
scaffold_1	179108	179233	1	1	0	1	0	71
scaffold_1	188396	188687	1	1	0	9	0	70
scaffold_1	188804	189031	1	1	0	10	0	71
scaffold_1	189103	189212	1	3	0	15	0	43
scaffold_1	189256	189339	1	1	0	12	0	45
scaffold_1	189437	189714	1	1	0	10	0	67
scaffold_1	189799	189900	1	1	0	15	0	71
scaffold_1	190023	190122	1	1	0	12	0	69
scaffold_1	190190	190278	1	1	0	10	0	66
scaffold_1	191642	192315	1	1	0	3	0	51
scaffold_1	192525	192605	1	1	0	6	0	45
scaffold_1	192882	192968	1	1	0	2	0	26
scaffold_1	193034	193221	1	1	0	3	0	65
scaffold_1	193297	193382	1	1	0	8	0	75
scaffold_1	193483	193586	1	1	0	8	0	66
scaffold_1	193659	193765	1	1	0	7	0	48
scaffold_1	193877	193968	1	1	0	18	0	71
scaffold_1	197496	198255	2	2	0	1	0	50
scaffold_1	201006	201087	2	2	0	5	0	69
scaffold_1	201155	201257	2	2	0	9	0	44
scaffold_1	201346	201432	2	4	0	8	0	55
scaffold_1	201693	202440	2	2	0	2	0	69
scaffold_1	202609	202687	2	2	0	2	0	33
scaffold_1	203821	203906	1	1	0	4	0	54
scaffold_1	206233	206363	2	2	0	1	0	65
scaffold_1	222661	223212	1	1	0	1	0	63
scaffold_1	223375	223468	1	1	0	1	0	32
scaffold_1	224424	224497	2	2	0	1	0	39
scaffold_1	224655	224810	2	2	0	1	0	21
scaffold_1	224992	225227	2	2	0	2	0	26
scaffold_1	230986	231082	2	2	0	2	0	58
scaffold_1	231208	231315	2	2	0	6	0	59
scaffold_1	231387	231493	2	2	0	5	0	72
scaffold_1	231885	232205	2	2	0	4	0	57
scaffold_1	232954	233445	2	2	0	3	0	52
scaffold_1	244710	244805	1	1	0	1	0	59
scaffold_1	245307	245381	1	1	0	1	0	16
scaffold_1	245450	245688	1	1	0	1	0	66
scaffold_1	247954	248073	1	1	0	2	0	20
scaffold_1	248147	248676	1	1	0	1	0	38
scaffold_1	248715	248824	1	3	0	2	0	39
scaffold_1	248915	249066	1	1	0	2	0	25
scaffold_1	249381	249502	1	1	0	2	0	53
scaffold_1	249605	250807	1	1	0	2	0	54
scaffold_1	251105	251180	1	1	0	4	0	62
scaffold_1	251275	251363	1	1	0	5	0	60
scaffold_1	251424	251499	1	1	0	5	0	60
scaffold_1	251580	251659	1	1	0	1	0	18
scaffold_1	254490	254583	1	1	0	1	0	44
scaffold_1	254813	255065	1	1	0	1	0	61
scaffold_1	255142	255236	1	1	0	1	0	23
scaffold_1	255340	255465	1	1	0	4	0	66
scaffold_1	255535	255671	1	1	0	3	0	15
scaffold_1	255861	255942	1	1	0	1	0	52
scaffold_1	255995	256087	1	1	0	4	0	45
scaffold_1	256133	256216	1	1	0	6	0	45
scaffold_1	263509	263929	1	1	0	14	0	71
scaffold_1	265439	265555	2	2	0	6	0	42
scaffold_1	265642	266295	2	4	0	3	0	54
scaffold_1	266377	266505	2	2	0	6	0	58
scaffold_1	267261	267627	2	2	0	1	0	30
scaffold_1	267805	268082	2	2	0	1	0	16
scaffold_1	268236	268447	2	2	0	1	0	64
scaffold_1	268619	268784	2	2	0	1	0	52
scaffold_1	268875	268950	2	2	0	2	0	51
scaffold_1	269002	269169	2	2	0	2	0	52
scaffold_1	269664	270169	2	2	0	1	0	53
scaffold_1	271088	271576	2	2	0	1	0	68
scaffold_1	273125	273255	2	2	0	1	0	61
scaffold_1	273317	273511	2	2	0	1	0	61
scaffold_1	273622	274310	2	2	0	2	0	63
scaffold_1	275314	275410	2	2	0	2	0	12
scaffold_1	275538	275631	2	2	0	2	0	39
scaffold_1	276720	277465	2	2	0	1	0	36
scaffold_1	277568	277668	2	2	0	1	0	42
scaffold_1	278499	278687	2	2	0	2	0	55
scaffold_1	278845	279310	2	2	0	1	0	43
scaffold_1	279370	279653	2	2	0	1	0	59
scaffold_1	300470	300537	2	2	0	3	0	69
scaffold_1	300909	300997	2	2	0	4	0	67
scaffold_1	301346	301503	2	2	0	5	0	64
scaffold_1	301636	301733	2	2	0	3	0	44
scaffold_1	301808	301886	2	2	0	4	0	61
scaffold_1	301959	302043	2	2	0	4	0	44
scaffold_1	302113	302219	2	2	0	2	0	64
scaffold_1	302292	302396	2	2	0	1	0	40
scaffold_1	302469	302548	2	2	0	2	0	60
scaffold_1	302621	302727	2	2	0	2	0	53
scaffold_1	302800	302879	2	2	0	2	0	67
scaffold_1	302952	303031	2	2	0	2	0	36
scaffold_1	304151	304250	2	2	0	2	0	49
scaffold_1	304323	304417	2	2	0	2	0	69
scaffold_1	304490	304566	2	2	0	4	0	63
scaffold_1	304639	304718	2	2	0	4	0	68
scaffold_1	304791	304881	2	2	0	3	0	39
scaffold_1	304954	305069	2	2	0	2	0	66
scaffold_1	305142	305274	2	2	0	3	0	69
scaffold_1	305414	305720	2	2	0	3	0	68
scaffold_1	309183	309347	2	2	0	25	0	74
scaffold_1	309499	309585	2	2	0	15	0	74
scaffold_1	309718	309811	2	2	0	13	0	71
scaffold_1	309987	310347	2	2	0	9	0	74
scaffold_1	310803	310962	2	2	0	8	0	66
scaffold_1	311043	311501	2	2	0	7	0	68
scaffold_1	311569	312307	2	2	0	8	0	68
scaffold_1	312414	313576	2	2	0	10	0	68
scaffold_1	313687	314433	2	2	0	8	0	70
scaffold_1	314503	314738	2	2	0	4	0	67
scaffold_1	314850	315376	2	2	0	5	0	63
scaffold_1	315545	315898	2	2	0	4	0	63
scaffold_1	315986	316137	2	2	0	6	0	54
scaffold_1	315993	316137	2	2	0	2	0	54
scaffold_1	316192	316288	2	2	0	9	0	54
scaffold_1	316387	316498	2	2	0	12	0	75
