scaffold_1	16838	16932	2	2	0	1	0	49
scaffold_1	17008	17486	2	2	0	2	0	44
scaffold_1	17531	17605	2	2	0	1	0	24
scaffold_1	18006	18675	2	2	0	1	0	55
scaffold_1	19717	20154	2	4	0	1	0	55
scaffold_1	20209	20761	2	2	0	1	0	54
scaffold_1	44076	44749	2	2	0	1	0	72
scaffold_1	44827	44914	2	2	0	1	0	14
scaffold_1	44977	45370	2	2	0	1	0	62
scaffold_1	51917	52025	2	2	0	2	0	57
scaffold_1	52396	52514	2	2	0	1	0	19
scaffold_1	71318	71409	2	4	0	2	0	51
scaffold_1	71500	71580	2	2	0	3	0	62
scaffold_1	71726	72364	2	2	0	1	0	50
scaffold_1	85950	86039	1	1	0	1	0	28
scaffold_1	90672	90970	1	1	0	3	0	68
scaffold_1	91220	91300	1	1	0	3	0	56
scaffold_1	193034	193221	1	1	0	1	0	44
scaffold_1	193297	193382	1	1	0	1	0	31
scaffold_1	201006	201087	2	2	0	1	0	66
scaffold_1	251275	251363	1	1	0	1	0	60
scaffold_1	251424	251499	1	1	0	1	0	60
scaffold_1	300470	300537	2	2	0	1	0	12
scaffold_1	309499	309585	2	2	0	1	0	58
scaffold_1	309718	309811	2	2	0	1	0	71
scaffold_1	309987	310347	2	2	0	1	0	64
scaffold_1	318803	319388	1	1	0	2	0	48
scaffold_1	400473	400593	1	1	0	1	0	25
scaffold_1	451238	451357	1	1	0	3	0	44
scaffold_1	451458	451549	1	1	0	3	0	65
scaffold_1	460225	460318	2	2	0	1	0	34
scaffold_1	592635	592731	2	2	0	1	0	42
scaffold_1	670183	670269	2	2	0	1	0	60
scaffold_1	702994	703120	2	2	0	1	0	54
scaffold_1	703226	703349	2	2	0	1	0	20
scaffold_1	729152	729918	1	1	0	1	0	41
scaffold_1	730084	730171	1	1	0	1	0	40
scaffold_1	730329	730571	1	1	0	1	0	13
scaffold_1	731680	731805	1	1	0	1	0	44
scaffold_1	759931	760580	1	1	0	4	0	33
scaffold_1	760713	760801	1	1	0	1	0	29
scaffold_1	763235	764142	1	1	0	1	0	73
scaffold_1	772763	773186	1	1	0	1	0	55
scaffold_1	849514	849698	2	2	0	1	0	19
scaffold_1	856900	857196	1	1	0	1	0	51
scaffold_1	857335	857880	1	1	0	1	0	57
scaffold_1	1004717	1004799	2	2	0	1	0	35
scaffold_1	1021070	1021151	1	1	0	2	0	63
scaffold_1	1021215	1021319	1	1	0	2	0	47
scaffold_1	1021459	1021573	1	1	0	1	0	65
scaffold_1	1040323	1040402	2	2	0	1	0	59
scaffold_1	1250979	1251063	1	1	0	2	0	23
scaffold_1	1251159	1252056	1	1	0	2	0	32
scaffold_1	1257145	1257782	1	1	0	1	0	46
scaffold_1	1324282	1324891	2	2	0	2	0	45
scaffold_1	1340720	1340817	1	1	0	1	0	68
scaffold_1	1350192	1350375	2	2	0	1	0	26
scaffold_1	1350431	1350516	2	2	0	1	0	55
scaffold_1	1350577	1350687	2	2	0	1	0	39
scaffold_1	1350748	1350892	2	2	0	1	0	50
scaffold_1	1422378	1422486	2	2	0	1	0	54
scaffold_1	1651774	1651946	2	2	0	1	0	27
scaffold_1	1817466	1817542	1	1	0	1	0	35
scaffold_1	1817652	1817751	1	1	0	1	0	25
scaffold_1	2019525	2020243	1	1	0	1	0	30
scaffold_1	2045195	2045287	1	1	0	1	0	38
scaffold_1	2045447	2045727	1	1	0	1	0	30
scaffold_1	2050657	2050769	1	1	0	1	0	55
scaffold_1	2061885	2061970	2	2	0	1	0	63
scaffold_1	2071167	2072016	1	1	0	2	0	57
scaffold_1	2282990	2283263	1	1	0	3	0	60
scaffold_1	2300596	2300696	1	1	0	2	0	74
scaffold_1	2369419	2369521	2	2	0	1	0	70
scaffold_1	2383088	2383327	1	1	0	1	0	43
scaffold_1	2396127	2396440	2	2	0	2	0	61
scaffold_1	2416324	2416394	1	1	0	1	0	52
scaffold_1	2416476	2416572	1	1	0	1	0	20
scaffold_1	2416635	2416731	1	1	0	1	0	57
scaffold_1	2428948	2429077	2	2	0	5	0	41
scaffold_1	2491436	2491530	2	2	0	1	0	41
scaffold_1	2531386	2531469	1	1	0	1	0	68
scaffold_1	2642729	2642879	1	1	0	1	0	63
scaffold_1	2643076	2643254	1	1	0	1	0	24
scaffold_1	2643383	2643623	1	1	0	1	0	35
scaffold_1	2654451	2654595	1	1	0	1	0	43
scaffold_1	2751069	2751161	2	2	0	1	0	74
scaffold_1	2758249	2758776	2	2	0	1	0	75
scaffold_1	2802281	2802430	2	2	0	1	0	28
scaffold_1	2822512	2822620	1	1	0	1	0	31
scaffold_1	2874742	2874821	2	2	0	2	0	49
