scaffold_1	17837	17926	2	2	0	1	0	31
scaffold_1	18006	18675	2	2	0	1	0	41
scaffold_1	23226	23304	2	2	0	1	0	41
scaffold_1	31842	31926	2	2	0	1	0	54
scaffold_1	32192	32914	2	2	0	1	0	34
scaffold_1	33082	33260	2	2	0	1	0	75
scaffold_1	42206	42286	2	2	0	1	0	62
scaffold_1	42361	42748	2	2	0	1	0	13
scaffold_1	58517	58610	1	1	0	1	0	40
scaffold_1	58651	59498	1	1	0	2	0	23
scaffold_1	59584	59726	1	1	0	1	0	50
scaffold_1	65856	65955	1	1	0	1	0	17
scaffold_1	66059	66233	1	1	0	1	0	30
scaffold_1	66336	66412	1	1	0	1	0	67
scaffold_1	66486	67404	1	1	0	1	0	58
scaffold_1	67569	67668	1	1	0	3	0	65
scaffold_1	67733	67816	1	1	0	2	0	64
scaffold_1	71318	71409	2	4	0	1	0	48
scaffold_1	71500	71580	2	2	0	4	0	65
scaffold_1	71726	72364	2	2	0	5	0	66
scaffold_1	75972	76075	1	1	0	1	0	39
scaffold_1	85950	86039	1	1	0	1	0	45
scaffold_1	92205	92357	1	1	0	1	0	70
scaffold_1	108123	108214	2	2	0	1	0	69
scaffold_1	108339	108474	2	2	0	1	0	54
scaffold_1	108548	108702	2	2	0	1	0	23
scaffold_1	110517	110709	2	2	0	1	0	13
scaffold_1	111168	111357	2	2	0	1	0	39
scaffold_1	111467	111701	2	2	0	1	0	24
scaffold_1	113487	113614	2	2	0	1	0	64
scaffold_1	138827	139516	1	1	0	1	0	28
scaffold_1	139708	140050	1	1	0	1	0	15
scaffold_1	140215	140597	1	1	0	4	0	69
scaffold_1	156597	156679	2	2	0	1	0	34
scaffold_1	189437	189714	1	1	0	2	0	18
scaffold_1	189799	189900	1	1	0	3	0	52
scaffold_1	190023	190122	1	1	0	3	0	40
scaffold_1	190190	190278	1	1	0	1	0	35
scaffold_1	193877	193968	1	1	0	1	0	71
scaffold_1	201006	201087	2	2	0	4	0	68
scaffold_1	201155	201257	2	2	0	4	0	50
scaffold_1	249381	249502	1	1	0	1	0	30
scaffold_1	249605	250807	1	1	0	1	0	24
scaffold_1	250864	250969	1	1	0	1	0	56
scaffold_1	309499	309585	2	2	0	1	0	20
scaffold_1	310803	310962	2	2	0	1	0	62
scaffold_1	314503	314738	2	2	0	1	0	34
scaffold_1	314850	315376	2	2	0	1	0	29
scaffold_1	342568	343121	1	1	0	4	0	40
scaffold_1	343162	343792	1	1	0	4	0	40
scaffold_1	344739	344909	1	1	0	4	0	58
scaffold_1	345024	345110	1	1	0	4	0	75
scaffold_1	355457	356585	2	2	0	2	0	39
scaffold_1	373697	374131	2	2	0	10	0	75
scaffold_1	374273	374361	2	2	0	4	0	69
scaffold_1	374452	374552	2	2	0	2	0	29
scaffold_1	374615	374733	2	2	0	2	0	57
scaffold_1	402496	408994	2	2	0	1	0	74
scaffold_1	443208	443312	2	2	0	1	0	42
scaffold_1	443375	443484	2	2	0	1	0	62
scaffold_1	444136	444475	2	2	0	1	0	15
scaffold_1	450614	450780	1	1	0	3	0	32
scaffold_1	450890	451012	1	3	0	1	0	24
scaffold_1	451238	451357	1	1	0	2	0	39
scaffold_1	456207	456310	1	1	0	1	0	63
scaffold_1	460225	460318	2	2	0	1	0	26
scaffold_1	460425	460508	2	2	0	1	0	49
scaffold_1	468941	470058	1	1	0	1	0	70
scaffold_1	472081	472166	2	2	0	1	0	26
